timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp
1652668582.897,-39.551,-518.066,-55.664,-30.762,137.207,26743.818
1652668582.901,-51.270,240.234,-55.176,-46.387,-54.688,26743.821
1652668582.919,-50.293,165.527,-55.664,-40.039,-138.672,26743.824
1652668582.923,-17.578,-143.066,-57.129,-13.184,-108.887,26743.828
1652668582.927,-5.371,27.832,-52.734,-3.418,-60.059,26743.832
1652668582.931,-29.297,269.043,-49.805,-26.367,-114.746,26743.836
1652668582.935,-41.992,107.422,-49.316,-34.668,-107.910,26743.840
1652668582.939,-19.531,-323.730,-58.594,-19.531,51.758,26743.844
1652668582.943,-15.625,-352.051,-88.867,-34.668,36.133,26743.848
1652668582.946,-41.992,28.809,-94.238,-59.570,-124.023,26743.852
1652668582.950,-56.152,56.641,-83.496,-61.035,-122.070,26743.856
1652668582.954,-37.598,-573.730,-69.824,-37.109,56.152,26743.860
1652668582.958,-1.465,-350.586,-52.734,-2.930,46.875,26743.863
1652668582.962,-18.555,36.133,-53.223,-18.555,-20.020,26743.867
1652668582.963,-44.922,-338.379,-60.059,-49.805,0.000,26743.869
1652668582.967,-29.785,-398.438,-48.828,-36.621,12.695,26743.873
1652668582.971,14.160,97.168,-40.039,4.395,-44.434,26743.877
1652668582.975,10.254,269.043,-49.316,-1.953,-143.066,26743.880
1652668582.979,-48.340,-283.203,-50.293,-48.828,-0.488,26743.884
1652668582.983,-81.055,-659.668,-54.688,-63.965,120.605,26743.888
1652668582.987,-48.828,-307.129,-65.918,-31.738,-13.184,26743.892
1652668582.990,-22.461,-51.270,-69.336,-9.277,-47.852,26743.896
1652668582.994,-34.180,-466.309,-61.523,-24.414,55.664,26743.900
1652668582.998,-41.992,-848.145,-68.848,-32.227,166.016,26743.904
1652668583.002,-37.109,-25.391,-79.590,-31.250,11.719,26743.908
1652668583.006,-6.348,302.734,-41.504,-6.836,-73.730,26743.912
1652668583.010,-32.227,12.695,-39.551,-19.043,-116.699,26743.916
1652668583.014,-49.316,18.555,-56.641,-34.668,-140.625,26743.920
1652668583.018,-8.789,5.859,-34.180,-4.883,-78.613,26743.924
1652668583.022,17.578,19.531,-30.273,19.531,-105.957,26743.928
1652668583.026,-10.254,-216.797,-62.012,-10.254,-73.730,26743.932
1652668583.030,-50.293,-316.895,-84.961,-47.363,53.223,26743.935
1652668583.034,-61.523,-195.312,-90.332,-56.152,55.664,26743.939
1652668583.037,-35.645,-141.602,-68.848,-25.879,-22.461,26743.943
1652668583.041,-21.973,-602.051,-46.875,-10.742,120.117,26743.947
1652668583.045,-48.828,-424.316,-69.824,-39.551,90.820,26743.951
1652668583.049,-46.387,347.168,-78.125,-36.621,-111.816,26743.955
1652668583.053,-24.414,66.895,-62.012,-13.672,-67.383,26743.959
1652668583.053,-2.930,-36.133,-44.922,-3.418,-6.348,26743.959
1652668583.057,-38.574,280.762,-75.684,-43.457,-45.898,26743.963
1652668583.061,-59.082,283.203,-85.449,-54.199,-120.605,26743.967
1652668583.065,-25.391,-2.930,-52.734,-15.137,-114.746,26743.971
1652668583.069,-16.113,-255.859,-60.547,-14.160,-10.742,26743.975
1652668583.073,-55.176,-233.887,-82.031,-56.152,-11.719,26743.978
1652668583.077,-78.613,-185.547,-100.098,-72.754,-88.379,26743.982
1652668583.080,-63.965,-467.285,-100.098,-58.105,93.750,26743.986
1652668583.084,-17.090,-1000.000,-61.523,-11.230,382.812,26743.990
1652668583.088,-22.949,-666.016,-49.316,-22.949,207.520,26743.994
1652668583.092,-62.500,148.926,-58.594,-76.172,-100.586,26743.998
1652668583.096,-76.172,74.707,-67.383,-78.613,-125.000,26744.002
1652668583.096,-76.172,74.707,-67.383,-78.613,-125.000,26744.002
1652668583.100,-51.270,124.023,-80.566,-44.434,-95.703,26744.017
1652668583.104,-22.949,383.789,-66.406,-30.273,-81.543,26744.021
1652668583.108,-47.852,200.684,-64.941,-56.152,-103.027,26744.025
1652668583.112,-62.500,-2.930,-64.453,-60.547,-83.984,26744.029
1652668583.116,-31.738,141.602,-57.129,-24.414,-42.969,26744.033
1652668583.120,-11.719,-14.160,-47.852,-13.184,-8.789,26744.037
1652668583.124,-29.785,-136.719,-37.598,-42.480,-23.926,26744.041
1652668583.127,-67.871,-627.930,-62.012,-65.918,118.164,26744.045
1652668583.131,-71.289,-675.781,-73.730,-69.824,139.648,26744.049
1652668583.135,-23.438,213.379,-63.477,-34.668,-62.012,26744.052
1652668583.139,-32.715,113.770,-62.988,-36.133,-72.754,26744.056
1652668583.143,-75.195,-279.297,-73.730,-73.730,-6.836,26744.060
1652668583.143,-72.754,58.594,-85.938,-69.336,-96.191,26744.061
1652668583.147,-34.180,310.059,-67.383,-38.574,-110.840,26744.065
1652668583.151,-30.273,128.418,-34.668,-33.691,55.664,26744.069
1652668583.155,-48.828,26.367,-36.133,-41.992,11.719,26744.073
1652668583.159,-44.922,-3.418,-51.758,-32.715,-35.645,26744.076
1652668583.163,-25.391,-129.883,-56.152,-18.555,2.441,26744.080
1652668583.167,-26.367,-488.770,-63.477,-23.438,110.840,26744.084
1652668583.170,-51.270,-789.551,-66.895,-47.852,244.141,26744.088
1652668583.174,-57.129,-86.426,-58.105,-56.152,0.977,26744.092
1652668583.178,-22.461,326.660,-46.387,-16.113,-191.406,26744.096
1652668583.182,-1.953,-332.520,-49.805,8.301,12.695,26744.100
1652668583.186,-44.434,-605.957,-86.426,-35.156,96.680,26744.104
1652668583.192,-70.801,130.859,-88.867,-66.895,-94.238,26744.121
1652668583.196,-47.363,251.465,-43.457,-43.457,-128.906,26744.125
1652668583.200,-36.133,-207.031,-42.480,-30.273,-57.129,26744.129
1652668583.204,-53.711,-141.602,-63.477,-49.316,-67.383,26744.133
1652668583.208,-70.801,202.148,-60.059,-57.129,-180.664,26744.137
1652668583.212,-66.406,-34.180,-59.082,-52.246,-107.422,26744.141
1652668583.216,-23.438,-593.750,-57.617,-9.277,194.336,26744.144
1652668583.219,-11.719,-309.082,-49.316,-2.930,114.258,26744.148
1652668583.223,-23.438,273.438,-32.227,-25.879,-158.691,26744.152
1652668583.227,-38.574,11.230,-41.504,-39.551,-118.164,26744.156
1652668583.231,-34.668,-140.137,-48.340,-32.227,-44.434,26744.160
1652668583.235,-2.441,101.562,-36.133,-9.766,-63.965,26744.164
1652668583.233,-31.738,154.785,-50.293,-34.668,-101.562,26744.153
1652668583.237,-64.941,-83.496,-69.336,-62.500,-59.570,26744.157
1652668583.241,-67.383,-310.059,-78.613,-60.547,26.855,26744.161
1652668583.245,-42.480,-5.859,-60.059,-44.434,-97.168,26744.164
1652668583.249,-41.992,-25.879,-41.992,-48.340,-142.090,26744.168
1652668583.253,-48.340,-457.031,-42.969,-41.992,47.363,26744.172
1652668583.257,-34.668,-1000.000,-67.871,-20.020,369.141,26744.176
1652668583.260,-13.184,-655.762,-59.082,-3.418,275.879,26744.180
1652668583.264,-24.902,173.828,-34.180,-23.926,-106.445,26744.184
1652668583.268,-64.941,-47.363,-49.805,-63.477,-141.602,26744.188
1652668583.272,-62.988,-51.270,-53.223,-63.965,-113.281,26744.192
1652668583.276,-21.484,285.156,-36.621,-18.066,-106.445,26744.196
1652668583.295,-28.320,210.449,-47.852,-24.414,-107.422,26744.200
1652668583.299,-57.129,-39.062,-39.062,-60.059,-63.477,26744.204
1652668583.303,-61.523,59.570,-29.785,-63.477,-40.527,26744.208
1652668583.307,-39.551,275.879,-37.598,-35.645,-101.562,26744.211
1652668583.311,-11.719,108.398,-42.480,-15.137,-110.352,26744.215
1652668583.315,-32.715,-284.668,-56.152,-31.250,2.930,26744.219
1652668583.319,-29.297,-358.887,-53.223,-20.508,-27.344,26744.223
1652668583.322,-12.695,-165.527,-54.688,-4.395,-35.156,26744.227
1652668583.326,-16.602,30.762,-65.430,-5.371,-23.926,26744.231
1652668583.330,-35.156,-645.020,-55.176,-16.113,146.973,26744.235
1652668583.334,-62.012,-618.652,-54.199,-50.781,143.555,26744.239
1652668583.338,-58.105,248.047,-51.758,-51.758,-136.230,26744.243
1652668583.338,-21.484,60.547,-48.340,-14.648,-76.172,26744.244
1652668583.342,-23.438,-60.547,-67.383,-30.273,-31.738,26744.248
1652668583.346,-50.781,148.438,-74.707,-53.711,-130.371,26744.252
1652668583.350,-30.273,218.750,-48.828,-32.715,-163.574,26744.256
1652668583.354,-1.953,-155.762,-33.691,-9.766,-43.945,26744.260
1652668583.358,-27.344,-431.152,-59.082,-30.762,43.945,26744.263
1652668583.362,-49.316,-225.098,-77.148,-49.316,-20.508,26744.267
1652668583.365,-51.758,-191.406,-96.191,-47.363,-64.453,26744.271
1652668583.369,-12.207,-472.656,-61.035,-13.184,46.875,26744.275
1652668583.373,19.531,-1000.000,-16.113,11.230,315.918,26744.279
1652668583.377,-13.184,-554.199,-26.367,-27.344,139.648,26744.283
1652668583.381,-37.598,226.562,-46.875,-48.828,-163.574,26744.287
1652668583.385,-31.250,-80.566,-52.246,-32.715,-84.961,26744.291
1652668583.389,-24.902,-10.742,-62.500,-28.809,-45.410,26744.295
1652668583.393,-46.875,344.727,-74.219,-51.270,-124.023,26744.299
1652668583.397,-57.617,210.449,-64.453,-48.340,-142.090,26744.302
1652668583.401,-46.875,-43.457,-65.430,-43.457,-105.957,26744.306
1652668583.405,-18.555,-140.137,-54.199,-21.484,1.465,26744.310
1652668583.409,-24.902,-131.836,-47.363,-17.578,13.672,26744.314
1652668583.412,-63.477,-105.469,-66.406,-44.922,-113.281,26744.318
1652668583.416,-59.082,-623.535,-67.871,-27.832,54.199,26744.322
1652668583.420,-7.324,-434.082,-52.734,14.160,89.844,26744.326
1652668583.424,24.414,317.383,-31.738,27.832,-126.465,26744.330
1652668583.428,-13.672,-63.477,-30.273,-4.883,25.879,26744.334
1652668583.428,-62.988,-337.891,-72.266,-52.734,63.965,26744.334
1652668583.432,-57.129,128.418,-87.402,-55.176,-101.074,26744.338
1652668583.436,-9.766,374.023,-59.570,-9.277,-102.539,26744.342
1652668583.440,-17.090,58.594,-42.480,-15.625,-37.109,26744.345
1652668583.444,-59.570,-242.188,-40.039,-50.781,-17.090,26744.349
1652668583.448,-55.176,-183.594,-38.574,-47.363,-60.547,26744.353
1652668583.452,-13.184,-108.887,-38.574,-13.672,-67.871,26744.357
1652668583.455,-33.203,-377.930,-49.316,-25.391,78.125,26744.361
1652668583.459,-67.383,-997.070,-46.875,-44.434,307.129,26744.365
1652668583.463,-69.336,-401.367,-53.223,-47.363,129.395,26744.369
1652668583.467,-49.316,336.426,-57.129,-27.832,-92.773,26744.373
1652668583.471,-26.855,99.609,-43.945,-10.254,-83.984,26744.377
1652668583.475,-41.016,160.156,-52.246,-35.156,-111.328,26744.381
1652668583.479,-47.363,282.227,-56.152,-42.969,-142.090,26744.385
1652668583.483,-24.414,-4.883,-41.016,-13.672,-81.543,26744.389
1652668583.487,-21.973,-292.480,-34.668,-9.277,-40.527,26744.393
1652668583.491,-58.105,-65.430,-49.805,-45.898,-92.285,26744.397
1652668583.495,-65.430,-25.391,-59.082,-57.129,-122.070,26744.401
1652668583.499,-49.316,-184.082,-59.082,-42.969,-80.566,26744.405
1652668583.502,-21.484,-633.301,-34.668,-3.906,139.648,26744.409
1652668583.506,-24.414,-487.793,-15.137,-5.371,83.008,26744.412
1652668583.510,-52.246,311.523,-35.645,-47.852,-168.945,26744.416
1652668583.514,-55.664,141.113,-41.504,-43.457,-84.961,26744.420
1652668583.518,-30.273,-22.949,-38.574,-8.301,-1.465,26744.424
1652668583.518,-24.414,259.277,-37.598,-12.207,-45.898,26744.436
1652668583.522,-41.504,348.145,-44.922,-31.250,-101.562,26744.440
1652668583.526,-52.246,41.016,-52.246,-34.668,-68.848,26744.444
1652668583.530,-42.480,-4.395,-51.758,-22.949,-0.977,26744.448
1652668583.534,-16.113,49.316,-46.387,-9.277,45.898,26744.452
1652668583.538,-33.203,-110.352,-50.293,-38.086,44.434,26744.455
1652668583.542,-40.527,-365.723,-47.852,-39.551,133.789,26744.459
1652668583.545,-23.438,-1000.000,-41.016,-8.789,469.238,26744.463
1652668583.549,-10.742,-642.578,-57.617,-17.578,324.707,26744.467
1652668583.553,-29.297,168.457,-46.387,-44.434,-108.398,26744.471
1652668583.557,-55.176,-17.578,-33.203,-42.969,-119.629,26744.475
1652668583.561,-36.621,72.266,-46.387,-20.996,-36.133,26744.479
1652668583.566,-8.789,413.086,-58.105,-9.277,-39.551,26744.483
1652668583.570,-33.691,267.578,-75.684,-31.250,-111.328,26744.487
1652668583.574,-72.266,-20.508,-75.195,-54.688,-120.117,26744.491
1652668583.578,-55.176,105.469,-49.805,-31.738,-104.004,26744.495
1652668583.582,-19.043,240.723,-48.828,-1.465,-105.957,26744.498
1652668583.586,-37.598,15.137,-64.453,-25.391,-4.395,26744.502
1652668583.590,-70.801,-640.625,-56.152,-52.246,187.988,26744.506
1652668583.593,-54.688,-612.305,-28.809,-34.180,88.867,26744.510
1652668583.597,-4.883,27.832,-26.367,15.625,-107.422,26744.514
1652668583.601,2.441,10.254,-41.504,13.184,-77.637,26744.518
1652668583.605,-34.668,-319.336,-42.480,-34.180,-2.441,26744.522
1652668583.609,-45.898,-11.719,-33.691,-47.852,-54.199,26744.526
1652668583.608,-37.598,353.027,-27.832,-32.227,-125.488,26744.528
1652668583.612,-22.949,55.664,-28.809,-21.973,-73.242,26744.532
1652668583.616,-42.969,-7.324,-48.828,-52.734,-48.340,26744.536
1652668583.620,-47.363,256.348,-46.387,-44.434,-100.586,26744.540
1652668583.624,-19.531,127.930,-40.039,-11.719,-71.777,26744.543
1652668583.628,-13.672,-432.129,-58.105,-11.719,174.805,26744.547
1652668583.632,-41.504,-790.527,-56.152,-39.062,250.977,26744.551
1652668583.635,-68.359,-218.750,-45.898,-60.547,-0.977,26744.555
1652668583.639,-63.965,351.074,-57.617,-53.711,-143.066,26744.559
1652668583.643,-30.762,-220.215,-65.430,-25.391,29.785,26744.563
1652668583.647,-16.602,-559.082,-50.293,-18.555,147.949,26744.567
1652668583.651,-40.039,9.766,-41.016,-41.992,35.645,26744.571
1652668583.668,-41.016,11.719,-36.133,-29.297,-38.574,26744.587
1652668583.672,-12.695,-212.891,-34.180,0.488,-38.086,26744.591
1652668583.676,-5.371,13.672,-34.668,-1.465,0.488,26744.595
1652668583.680,-24.902,355.469,-35.156,-24.414,-122.070,26744.599
1652668583.684,-45.898,210.449,-46.387,-41.992,-169.434,26744.602
1652668583.688,-24.902,-166.504,-40.039,-15.137,-84.473,26744.606
1652668583.692,-1.953,-241.699,-39.062,-2.441,-41.992,26744.610
1652668583.695,-35.645,161.621,-61.523,-43.457,-127.441,26744.614
1652668583.699,-42.480,162.109,-58.105,-42.480,-164.551,26744.618
1652668583.703,-20.508,-509.766,-43.457,-11.719,11.719,26744.622
1652668583.707,-7.324,-218.750,-35.156,4.395,-3.418,26744.626
1652668583.711,-37.598,406.250,-36.133,-30.273,-115.234,26744.630
1652668583.713,-84.961,138.184,-61.523,-81.543,-70.312,26744.618
1652668583.717,-66.406,-85.938,-60.547,-65.430,-84.473,26744.622
1652668583.721,-14.648,1.953,-45.410,-13.672,-40.039,26744.626
1652668583.725,-14.648,273.438,-48.828,-14.160,-43.945,26744.630
1652668583.729,-35.645,-93.750,-46.875,-24.902,33.691,26744.634
1652668583.733,-36.621,-795.410,-33.203,-12.207,245.605,26744.638
1652668583.737,-10.254,-415.527,-26.367,6.348,93.262,26744.642
1652668583.740,-17.090,63.477,-57.617,-10.742,-88.379,26744.646
1652668583.744,-59.082,-353.027,-62.012,-51.758,26.367,26744.650
1652668583.748,-32.715,-461.426,-18.066,-24.902,106.445,26744.654
1652668583.752,-5.859,309.082,-18.066,-1.953,-32.227,26744.657
1652668583.756,-25.391,378.906,-59.570,-23.438,-83.496,26744.661
1652668583.760,-54.688,-138.184,-69.336,-47.852,-40.527,26744.665
1652668583.764,-64.453,-87.402,-52.734,-55.664,-51.758,26744.669
1652668583.768,-47.852,355.957,-42.969,-27.832,-104.980,26744.673
1652668583.772,-25.879,260.254,-56.641,-5.371,-68.359,26744.677
1652668583.776,-54.199,-2.930,-78.125,-45.410,-69.824,26744.681
1652668583.780,-73.242,-97.168,-66.406,-64.941,-86.426,26744.685
1652668583.784,-53.711,-197.266,-55.664,-42.969,-72.754,26744.689
1652668583.787,-36.621,-111.328,-67.383,-29.297,-14.648,26744.693
1652668583.791,-29.785,-621.094,-50.781,-11.230,200.684,26744.697
1652668583.795,-44.434,-733.887,-32.227,-26.367,215.820,26744.700
1652668583.799,-61.035,183.105,-55.176,-62.500,-132.324,26744.704
1652668583.803,-40.527,148.438,-44.434,-35.645,-132.812,26744.708
1652668583.803,-8.789,19.531,-36.133,-1.953,-37.109,26744.709
1652668583.807,-36.133,300.781,-46.875,-33.691,-99.121,26744.713
1652668583.811,-57.617,307.129,-52.734,-49.316,-138.184,26744.717
1652668583.815,-27.832,18.066,-63.965,-17.578,-127.930,26744.721
1652668583.819,-33.203,-207.031,-77.637,-28.809,-60.059,26744.725
1652668583.823,-63.965,-184.570,-67.383,-58.105,-32.227,26744.729
1652668583.827,-66.406,-145.020,-66.406,-59.570,-62.500,26744.733
1652668583.830,-46.875,-434.570,-65.430,-37.598,6.348,26744.737
1652668583.834,-33.203,-1000.000,-60.547,-14.648,324.219,26744.740
1652668583.838,-18.066,-618.652,-60.059,-6.836,264.648,26744.744
1652668583.842,-9.766,224.609,-42.480,-4.883,-108.887,26744.748
1652668583.846,-23.926,96.680,-44.434,-7.324,-190.430,26744.752
1652668583.863,-33.691,116.699,-65.918,-18.555,-133.301,26744.769
1652668583.867,-27.832,410.156,-55.664,-22.461,-85.449,26744.773
1652668583.871,-36.621,271.973,-36.621,-26.367,-153.809,26744.777
1652668583.875,-27.832,45.898,-43.945,-14.160,-153.320,26744.781
1652668583.879,-7.324,153.809,-57.617,1.953,-94.727,26744.785
1652668583.883,-14.160,-12.207,-61.523,-7.812,24.414,26744.789
1652668583.887,-40.527,-100.586,-55.176,-34.668,36.621,26744.793
1652668583.890,-48.828,-595.215,-53.223,-44.922,91.797,26744.796
1652668583.894,-22.461,-523.438,-48.828,-21.973,51.758,26744.800
1652668583.898,-14.648,375.488,-42.969,-17.090,-132.812,26744.804
1652668583.902,-54.199,142.090,-52.246,-48.340,-39.551,26744.808
1652668583.906,-66.406,-267.578,-56.641,-57.129,74.707,26744.812
1652668583.894,-44.434,139.648,-45.898,-38.574,-4.395,26744.799
1652668583.898,-23.438,455.566,-42.480,-27.344,-80.566,26744.803
1652668583.902,-23.926,56.152,-49.805,-34.180,32.715,26744.807
1652668583.906,-38.574,-308.105,-39.551,-42.480,57.617,26744.811
1652668583.910,-37.109,-110.840,-37.598,-30.762,-58.594,26744.815
1652668583.914,-16.113,-70.801,-63.477,-3.906,-75.195,26744.819
1652668583.918,-18.555,-422.852,-74.219,-6.836,126.465,26744.823
1652668583.921,-64.453,-654.785,-66.895,-54.688,195.801,26744.827
1652668583.925,-68.359,-20.020,-50.293,-64.453,-102.051,26744.831
1652668583.929,-45.410,364.258,-39.062,-34.180,-206.055,26744.834
1652668583.933,-41.504,-281.738,-52.246,-27.832,-4.883,26744.838
1652668583.937,-50.781,-668.457,-54.688,-38.574,117.188,26744.842
1652668583.940,-52.734,164.551,-52.246,-37.109,-92.773,26744.858
1652668583.944,-40.527,246.094,-57.617,-24.414,-176.270,26744.861
1652668583.948,-25.391,-111.816,-56.641,-20.996,-67.871,26744.865
1652668583.952,-31.738,80.078,-35.645,-31.250,-69.824,26744.869
1652668583.956,-27.832,236.328,-4.883,-16.113,-177.246,26744.873
1652668583.960,-44.434,35.645,-36.621,-26.855,-129.395,26744.877
1652668583.964,-49.316,-660.156,-68.359,-33.203,190.918,26744.881
1652668583.967,-41.992,-673.828,-53.711,-32.715,215.332,26744.885
1652668583.971,-53.223,262.207,-67.871,-56.641,-109.863,26744.889
1652668583.975,-52.246,170.898,-81.055,-52.734,-127.441,26744.893
1652668583.979,-41.504,-0.488,-74.707,-30.762,-45.410,26744.897
1652668583.983,-11.230,263.184,-41.992,-3.418,-24.902,26744.900
1652668583.983,-22.461,364.746,-14.160,-14.648,-123.535,26744.903
1652668583.987,-54.199,-18.066,-26.855,-29.297,-87.402,26744.907
1652668583.991,-54.199,-257.812,-51.270,-21.973,19.531,26744.911
1652668583.995,-52.246,196.289,-80.566,-28.320,-78.613,26744.915
1652668583.999,-54.688,111.816,-69.824,-31.738,-90.820,26744.919
1652668584.003,-71.289,-476.074,-65.918,-43.457,83.496,26744.922
1652668584.007,-77.637,-820.801,-85.938,-52.734,241.211,26744.926
1652668584.010,-57.129,-393.066,-95.215,-45.410,162.109,26744.930
1652668584.014,-27.344,16.602,-58.594,-28.809,-63.965,26744.934
1652668584.018,-36.133,-464.355,-26.367,-30.762,-33.691,26744.938
1652668584.022,-64.453,-693.848,-43.457,-52.734,104.492,26744.942
1652668584.026,-38.574,175.781,-47.363,-35.156,-61.523,26744.946
1652668584.044,-39.551,354.980,-67.383,-31.738,-113.770,26744.950
1652668584.048,-58.105,124.023,-68.848,-46.875,-50.293,26744.954
1652668584.052,-52.246,149.902,-48.828,-35.156,-76.660,26744.958
1652668584.056,-38.574,299.316,-61.035,-28.320,-108.887,26744.962
1652668584.060,-16.602,248.047,-46.875,-15.137,-88.379,26744.965
1652668584.064,-25.391,-174.316,-29.297,-21.484,26.367,26744.969
1652668584.068,-63.965,-268.555,-65.918,-60.547,-13.672,26744.973
1652668584.071,-80.566,39.062,-111.816,-80.078,-128.906,26744.977
1652668584.075,-26.367,60.547,-98.145,-32.715,-85.449,26744.981
1652668584.079,-22.949,-705.566,-79.590,-17.090,135.254,26744.985
1652668584.083,-83.496,-600.586,-83.008,-68.848,98.145,26744.989
1652668584.087,-89.355,225.098,-63.477,-81.055,-143.066,26744.993
1652668584.088,-40.039,-99.121,-36.621,-29.297,-81.543,26744.994
1652668584.092,-43.945,-121.582,-52.734,-30.762,-57.129,26744.998
1652668584.096,-85.449,229.492,-67.383,-69.336,-138.184,26745.002
1652668584.100,-75.684,301.758,-61.523,-58.105,-191.895,26745.006
1652668584.104,-22.461,-126.465,-43.457,-11.230,9.766,26745.009
1652668584.108,-2.930,-513.184,-26.367,0.000,125.000,26745.013
1652668584.112,-53.711,-227.051,-58.105,-49.805,-14.160,26745.017
1652668584.115,-64.941,-62.500,-85.449,-58.594,-54.688,26745.021
1652668584.119,-13.672,-476.074,-70.312,-1.465,-21.484,26745.025
1652668584.123,23.438,-826.172,-25.391,36.621,107.422,26745.029
1652668584.127,-46.875,-109.863,-51.270,-48.340,-48.340,26745.033
1652668584.131,-101.074,80.566,-87.402,-101.074,-160.156,26745.037
1652668584.135,-77.637,-326.172,-73.730,-70.312,-48.340,26745.041
1652668584.139,-57.129,-79.590,-68.359,-49.805,-23.926,26745.045
1652668584.143,-67.383,370.605,-78.125,-56.641,-104.004,26745.049
1652668584.147,-78.613,232.422,-84.961,-58.594,-96.191,26745.052
1652668584.151,-49.316,16.602,-62.012,-26.367,-50.293,26745.056
1652668584.155,-23.926,-43.945,-53.223,-8.789,24.902,26745.060
1652668584.159,-26.855,-126.953,-62.012,-24.414,45.410,26745.064
1652668584.162,-14.160,-90.332,-49.316,-10.742,-101.562,26745.068
1652668584.166,-8.301,-603.027,-37.598,11.719,39.062,26745.072
1652668584.170,-23.926,-464.355,-44.434,-9.277,76.172,26745.076
1652668584.174,-43.945,371.094,-68.359,-40.527,-113.281,26745.080
1652668584.178,-70.312,139.648,-70.312,-63.965,-91.309,26745.084
1652668584.178,-68.848,-37.109,-59.082,-60.547,-83.008,26745.084
1652668584.182,-44.434,241.699,-68.359,-34.180,-79.102,26745.087
1652668584.186,-40.039,144.531,-69.336,-32.715,-54.688,26745.091
1652668584.190,-59.082,-271.973,-48.828,-46.387,14.648,26745.095
1652668584.194,-75.684,-495.117,-45.410,-58.594,31.738,26745.099
1652668584.198,-57.617,-260.254,-43.945,-50.293,-10.254,26745.103
1652668584.202,-0.488,-106.445,-33.203,0.488,-29.297,26745.107
1652668584.205,7.812,-363.770,-25.879,5.859,50.293,26745.111
1652668584.209,-37.109,-990.723,-51.270,-38.086,247.559,26745.115
1652668584.213,-44.434,-450.195,-64.941,-44.434,67.383,26745.119
1652668584.217,-26.855,341.797,-65.918,-21.973,-111.816,26745.123
1652668584.221,-42.480,116.211,-82.520,-29.785,-57.617,26745.127
1652668584.225,-64.453,129.883,-58.594,-55.664,-95.215,26745.131
1652668584.229,-59.570,347.656,-40.527,-54.199,-162.109,26745.135
1652668584.233,-35.156,240.723,-47.363,-25.391,-132.324,26745.139
1652668584.237,-27.832,66.895,-57.129,-17.090,-84.473,26745.142
1652668584.241,-27.344,109.375,-45.898,-14.160,-83.008,26745.146
1652668584.245,-13.672,-14.648,-22.461,-3.906,-8.789,26745.150
1652668584.249,-26.367,-72.754,-28.320,-15.625,-7.812,26745.154
1652668584.252,-39.551,-642.090,-41.504,-19.043,251.465,26745.158
1652668584.256,-60.059,-722.656,-54.688,-46.387,307.129,26745.162
1652668584.260,-81.543,188.477,-66.895,-79.590,-86.914,26745.166
1652668584.264,-57.129,109.375,-62.988,-52.246,-154.297,26745.170
1652668584.268,-23.438,-40.039,-61.523,-18.066,-98.633,26745.174
1652668584.268,-46.387,271.973,-69.336,-41.992,-101.074,26745.187
1652668584.272,-70.801,342.285,-50.781,-62.988,-150.879,26745.191
1652668584.276,-42.480,4.883,-19.531,-26.855,-112.793,26745.195
1652668584.280,12.207,-51.758,-18.066,19.531,-66.406,26745.199
1652668584.284,-12.695,57.129,-46.387,-19.531,-64.453,26745.203
1652668584.288,-79.590,-133.789,-58.105,-80.566,-36.621,26745.207
1652668584.292,-67.383,-416.992,-41.504,-64.453,15.625,26745.211
1652668584.295,-22.949,-1000.000,-20.508,-12.207,297.363,26745.215
1652668584.299,-18.555,-638.672,-34.180,-16.113,232.910,26745.219
1652668584.303,-84.473,207.031,-78.125,-92.285,-110.840,26745.223
1652668584.307,-119.141,-115.234,-90.820,-121.582,-88.867,26745.227
1652668584.311,-79.590,-161.621,-49.316,-80.078,-43.457,26745.230
1652668584.315,-63.477,346.680,-41.504,-68.848,-112.305,26745.232
1652668584.319,-101.074,281.738,-71.289,-105.957,-105.469,26745.236
1652668584.323,-117.188,43.945,-65.918,-116.211,-133.301,26745.240
1652668584.327,-88.867,102.539,-74.219,-81.543,-176.270,26745.244
1652668584.331,-57.617,262.207,-83.496,-47.363,-150.879,26745.248
1652668584.335,-64.453,9.766,-60.059,-55.664,-25.879,26745.252
1652668584.339,-60.059,-539.551,-31.250,-50.293,192.383,26745.255
1652668584.342,-33.691,-272.461,-10.742,-23.926,99.121,26745.259
1652668584.346,-31.250,365.234,-30.762,-18.066,-91.797,26745.263
1652668584.350,-62.500,210.938,-57.129,-47.363,-37.109,26745.267
1652668584.354,-79.102,-315.430,-45.410,-68.848,44.922,26745.271
1652668584.358,-73.730,-270.020,-44.922,-61.523,66.895,26745.275
1652668584.359,-60.547,229.004,-49.805,-49.316,-44.922,26745.277
1652668584.363,-38.086,52.246,-48.340,-31.250,-26.367,26745.281
1652668584.367,-58.594,-261.230,-77.637,-53.223,61.523,26745.285
1652668584.371,-77.637,107.422,-86.914,-74.219,-97.656,26745.289
1652668584.375,-48.340,101.562,-39.551,-45.410,-143.066,26745.292
1652668584.379,-16.602,-354.980,-12.207,-6.348,43.945,26745.296
1652668584.383,-48.828,-904.297,-35.645,-23.926,285.156,26745.300
1652668584.386,-71.777,-381.836,-51.270,-52.734,72.266,26745.304
1652668584.390,-51.270,273.438,-47.852,-37.598,-195.312,26745.308
1652668584.394,-35.645,-208.496,-70.801,-17.578,-82.520,26745.312
