timestamps,TP9,AF7,AF8,TP10,Right AUX,Secondary Timestamp
1652668370.481,-38.574,74.707,-64.941,-14.160,-64.941,26531.398
1652668370.485,64.941,-528.809,-49.805,39.062,215.820,26531.402
1652668370.488,12.207,-756.348,-40.039,11.230,281.250,26531.406
1652668370.492,-114.746,45.898,-76.660,-74.219,-125.977,26531.410
1652668370.496,-92.773,233.398,-94.727,-58.594,-181.641,26531.414
1652668370.500,41.016,-140.137,-72.266,24.414,-0.488,26531.418
1652668370.504,27.832,45.898,-45.410,2.441,5.859,26531.422
1652668370.507,-104.492,129.395,-43.457,-73.242,-93.262,26531.439
1652668370.511,-102.539,-191.406,-50.293,-54.199,-78.125,26531.443
1652668370.515,23.926,-310.059,-54.199,21.484,73.242,26531.447
1652668370.519,49.316,69.336,-59.570,16.113,119.141,26531.451
1652668370.523,-73.730,342.773,-81.543,-65.430,-93.262,26531.455
1652668370.527,-90.332,-116.211,-69.336,-44.922,2.441,26531.459
1652668370.531,4.395,-614.746,-62.500,21.973,245.117,26531.463
1652668370.534,39.551,-67.383,-84.961,1.465,111.328,26531.467
1652668370.538,-47.363,437.988,-62.988,-53.223,-127.930,26531.471
1652668370.542,-103.516,-193.848,-35.156,-51.270,-53.223,26531.475
1652668370.546,-26.367,-389.160,-40.527,-0.977,86.914,26531.478
1652668370.550,62.012,298.828,-55.664,24.414,-9.766,26531.482
1652668370.566,-4.395,403.320,-55.176,-31.250,-63.477,26531.472
1652668370.570,-106.445,-84.961,-55.664,-73.730,-83.984,26531.476
1652668370.574,-65.430,-115.723,-76.660,-38.086,-50.293,26531.480
1652668370.578,35.645,333.008,-84.961,7.324,-19.531,26531.483
1652668370.582,18.066,334.961,-73.242,-16.113,-53.711,26531.487
1652668370.586,-86.914,-89.844,-41.016,-63.477,-26.855,26531.491
1652668370.590,-107.422,-391.113,-38.574,-67.871,-15.625,26531.495
1652668370.593,0.977,28.320,-58.105,-14.160,-42.480,26531.499
1652668370.597,58.594,392.090,-46.875,20.996,-16.602,26531.503
1652668370.601,-41.992,-312.500,-41.992,-28.809,60.547,26531.507
1652668370.605,-106.445,-324.707,-75.684,-67.383,66.406,26531.511
1652668370.609,-30.273,324.707,-110.840,-30.273,-33.691,26531.515
1652668370.609,-30.273,324.707,-110.840,-30.273,-33.691,26531.515
1652668370.611,55.664,221.191,-87.402,12.207,-20.996,26531.517
1652668370.615,-24.414,-593.750,-53.223,-19.043,269.531,26531.521
1652668370.619,-125.977,-662.598,-62.012,-64.941,259.766,26531.524
1652668370.623,-58.594,312.012,-67.383,-39.551,-120.117,26531.528
1652668370.627,45.898,227.051,-65.430,11.230,-41.992,26531.532
1652668370.631,-4.883,-177.246,-56.152,-23.926,84.961,26531.536
1652668370.635,-91.797,-136.230,-30.273,-61.523,17.578,26531.540
1652668370.638,-68.848,190.918,-44.434,-35.156,-121.582,26531.544
1652668370.642,30.273,97.656,-84.473,11.230,-62.500,26531.548
1652668370.646,23.438,-560.547,-90.820,-10.742,181.641,26531.552
1652668370.650,-80.078,-111.328,-75.195,-64.453,0.488,26531.556
1652668370.654,-84.473,406.738,-60.547,-50.293,-149.414,26531.560
1652668370.657,4.395,145.996,-54.199,-4.395,-50.293,26531.562
1652668370.661,33.691,175.781,-52.734,1.465,-26.855,26531.566
1652668370.665,-61.523,378.418,-71.289,-50.293,-78.613,26531.570
1652668370.669,-104.004,151.855,-71.777,-58.594,-166.016,26531.574
1652668370.673,-6.836,-358.398,-36.621,8.301,-52.246,26531.578
1652668370.677,80.078,-346.191,-30.273,49.805,141.113,26531.581
1652668370.681,-20.996,-67.383,-62.988,-32.715,61.035,26531.585
1652668370.684,-125.488,-1.465,-83.496,-92.773,-101.074,26531.589
1652668370.688,-62.500,-536.621,-72.266,-28.320,39.062,26531.593
1652668370.692,42.969,-598.145,-67.383,19.043,154.785,26531.597
1652668370.696,13.672,319.824,-66.406,-31.250,-83.496,26531.601
1652668370.700,-80.566,268.066,-61.523,-71.777,-186.035,26531.605
1652668370.701,-80.566,-283.691,-65.430,-46.387,-44.922,26531.607
1652668370.705,15.137,-72.754,-74.219,-5.371,8.301,26531.611
1652668370.709,34.668,435.059,-60.059,-18.555,-103.516,26531.614
1652668370.713,-63.965,138.672,-48.828,-63.965,-155.762,26531.618
1652668370.717,-93.262,-377.930,-64.941,-53.711,-54.688,26531.622
1652668370.721,1.465,-253.906,-69.336,2.930,14.160,26531.626
1652668370.725,62.012,-7.324,-65.430,10.254,56.641,26531.630
1652668370.728,-33.203,-137.207,-56.152,-49.805,74.219,26531.634
1652668370.732,-112.793,-878.418,-56.641,-68.359,198.242,26531.638
1652668370.736,-47.363,-630.371,-71.289,-36.621,160.156,26531.642
1652668370.740,66.406,361.816,-65.430,7.812,-68.359,26531.646
1652668370.744,4.395,184.570,-64.453,-26.855,-54.199,26531.650
1652668370.746,-110.352,68.359,-70.312,-75.684,-129.395,26531.652
1652668370.750,-63.965,357.422,-56.641,-38.086,-172.363,26531.655
1652668370.754,65.918,433.105,-52.246,28.809,-62.012,26531.659
1652668370.758,27.344,221.191,-69.824,-15.137,5.371,26531.663
1652668370.762,-87.891,115.234,-59.082,-66.895,-42.969,26531.667
1652668370.766,-73.242,-5.371,-50.293,-35.156,-20.508,26531.671
1652668370.770,29.785,21.484,-66.406,10.254,20.996,26531.675
1652668370.773,45.898,-404.785,-52.246,1.953,166.992,26531.679
1652668370.777,-80.078,-580.566,-68.359,-70.801,194.336,26531.683
1652668370.781,-107.422,60.059,-87.891,-70.801,-89.355,26531.687
1652668370.785,4.883,6.348,-56.152,5.371,-98.633,26531.691
1652668370.789,49.805,-55.176,-53.223,10.254,50.781,26531.695
1652668370.791,-47.363,-44.922,-59.570,-52.734,66.895,26531.696
1652668370.795,-100.586,39.551,-55.176,-65.918,-102.051,26531.700
1652668370.799,-42.480,90.332,-65.430,-36.133,-116.699,26531.704
1652668370.803,40.039,-187.012,-59.082,-3.906,69.824,26531.708
1652668370.807,-8.301,14.648,-72.266,-39.062,9.277,26531.712
1652668370.811,-106.445,74.707,-88.379,-77.637,-108.398,26531.716
1652668370.815,-73.242,-284.180,-73.730,-46.387,-26.855,26531.720
1652668370.818,45.410,-663.574,-54.688,19.531,199.707,26531.724
1652668370.822,31.250,-121.094,-77.148,-1.953,79.102,26531.728
1652668370.826,-88.379,423.340,-95.215,-66.406,-147.949,26531.732
1652668370.830,-96.680,28.320,-65.918,-58.105,-156.738,26531.736
1652668370.834,12.695,58.594,-44.922,0.977,-114.258,26531.739
1652668370.852,51.758,237.305,-47.852,12.207,-7.324,26531.757
1652668370.856,-62.500,159.180,-61.523,-59.570,-51.270,26531.761
1652668370.860,-105.957,-209.961,-77.637,-62.500,-70.312,26531.765
1652668370.864,-15.137,-204.590,-72.266,-1.465,-20.020,26531.769
1652668370.868,52.246,294.434,-57.129,12.695,-61.035,26531.773
1652668370.872,-36.621,112.305,-63.965,-54.199,-94.727,26531.777
1652668370.876,-105.957,-577.148,-68.848,-76.660,29.785,26531.781
1652668370.879,-33.203,-664.062,-69.336,-16.602,112.793,26531.785
1652668370.883,67.383,240.234,-84.961,20.508,-69.824,26531.789
1652668370.887,16.602,270.508,-85.449,-12.207,-124.512,26531.792
1652668370.891,-94.238,-80.078,-64.453,-61.523,-105.957,26531.796
1652668370.895,-77.148,-3.906,-57.617,-55.176,-135.742,26531.800
1652668370.882,38.086,67.383,-58.594,9.766,-75.684,26531.801
1652668370.886,46.387,-49.805,-66.406,9.766,20.020,26531.805
1652668370.890,-63.965,-368.164,-66.895,-61.523,1.953,26531.808
1652668370.894,-85.938,-303.223,-75.195,-64.941,-83.496,26531.812
1652668370.898,20.508,125.977,-74.707,0.000,-18.066,26531.816
1652668370.902,57.129,-50.293,-60.059,6.836,116.211,26531.820
1652668370.906,-60.547,-357.422,-70.312,-60.059,39.551,26531.824
1652668370.909,-110.840,-34.180,-64.941,-71.289,-156.250,26531.828
1652668370.913,-25.391,313.477,-53.711,-17.578,-184.082,26531.832
1652668370.917,51.270,95.215,-66.895,20.020,21.973,26531.836
1652668370.921,-28.320,-701.660,-83.984,-32.715,226.074,26531.840
1652668370.925,-115.234,-238.770,-81.055,-85.449,28.320,26531.844
1652668370.941,-58.105,347.656,-76.660,-44.434,-160.645,26531.847
1652668370.945,69.824,64.453,-86.914,23.438,-82.031,26531.851
1652668370.949,46.875,170.898,-73.242,13.184,-18.555,26531.854
1652668370.953,-81.543,409.180,-53.711,-51.758,-36.133,26531.858
1652668370.957,-94.727,368.652,-58.105,-55.176,-9.766,26531.862
1652668370.961,4.395,30.762,-66.895,1.953,166.504,26531.866
1652668370.965,21.484,-90.820,-74.219,-10.742,229.004,26531.870
1652668370.968,-75.684,21.973,-64.941,-64.941,150.879,26531.874
1652668370.972,-93.750,267.090,-53.711,-54.199,34.180,26531.878
1652668370.976,1.953,-279.785,-62.988,8.789,208.008,26531.882
1652668370.980,63.477,-590.332,-76.660,29.785,405.762,26531.886
1652668370.984,-6.348,313.965,-75.195,-16.113,84.961,26531.890
1652668370.986,-82.031,243.164,-74.707,-48.828,6.348,26531.891
1652668370.990,-31.738,-278.320,-72.754,-18.066,215.332,26531.895
1652668370.994,58.105,113.770,-62.500,21.484,181.152,26531.899
1652668370.998,-11.719,521.973,-68.359,-26.367,-11.719,26531.903
1652668371.002,-111.816,193.359,-85.938,-64.453,-11.230,26531.907
1652668371.006,-56.641,-131.836,-83.008,-19.531,105.469,26531.911
1652668371.010,60.547,-46.387,-69.336,28.809,140.625,26531.915
1652668371.013,24.902,353.516,-62.012,-7.812,21.484,26531.919
1652668371.017,-99.121,92.285,-70.801,-70.312,-62.500,26531.923
1652668371.021,-81.055,-786.621,-72.754,-33.203,133.789,26531.927
1652668371.025,55.176,-282.715,-57.617,40.527,146.484,26531.931
1652668371.029,42.969,540.527,-74.219,0.000,-13.672,26531.934
1652668371.031,-78.125,5.371,-81.055,-55.664,8.301,26531.936
1652668371.035,-97.168,-281.250,-70.801,-47.363,-35.645,26531.940
1652668371.039,-11.719,274.414,-73.730,-4.395,-122.070,26531.944
1652668371.043,66.406,423.828,-54.688,45.410,-45.898,26531.948
1652668371.047,-17.090,140.137,-46.387,-1.465,-83.984,26531.952
1652668371.051,-94.238,-86.426,-65.918,-36.621,-102.539,26531.956
1652668371.055,-37.109,-127.930,-81.055,-1.953,-10.742,26531.960
1652668371.058,41.016,199.219,-89.355,18.555,-19.043,26531.964
1652668371.062,-15.625,-295.898,-75.195,-23.438,86.914,26531.968
1652668371.066,-104.980,-637.695,-65.918,-62.988,125.000,26531.972
1652668371.070,-60.059,274.902,-63.965,-29.297,-92.285,26531.975
1652668371.074,55.176,305.664,-64.453,28.809,-116.211,26531.979
1652668371.077,32.715,-29.297,-59.570,-3.906,-39.062,26531.983
1652668371.081,-78.613,-117.188,-42.969,-60.059,-11.719,26531.987
1652668371.085,-91.309,39.062,-66.895,-60.547,-93.750,26531.991
1652668371.089,20.508,268.555,-73.730,6.836,-65.430,26531.995
1652668371.093,52.246,-436.523,-53.711,30.273,223.633,26531.999
1652668371.097,-65.918,-581.543,-58.594,-42.480,204.590,26532.002
1652668371.101,-117.188,12.207,-80.078,-72.266,-81.055,26532.006
1652668371.104,-29.297,-92.285,-81.055,-14.648,-9.277,26532.010
1652668371.108,55.176,-487.793,-61.523,29.297,205.078,26532.014
1652668371.112,-24.414,-58.594,-49.805,-22.949,12.695,26532.018
1652668371.116,-101.074,410.156,-66.895,-51.270,-177.246,26532.022
1652668371.120,-43.945,148.438,-100.098,-22.461,-89.844,26532.026
1652668371.121,56.152,185.547,-80.566,18.066,-43.945,26532.026
1652668371.125,22.461,441.895,-39.551,-7.324,-74.219,26532.030
1652668371.129,-87.891,315.918,-46.875,-65.430,-165.039,26532.034
1652668371.133,-88.867,-66.406,-75.684,-60.547,-127.441,26532.038
1652668371.137,31.250,-62.012,-62.012,14.648,-26.855,26532.042
1652668371.141,31.738,31.738,-59.082,9.766,36.621,26532.046
1652668371.145,-77.637,-8.301,-67.383,-53.711,-25.391,26532.050
1652668371.148,-85.449,-490.723,-70.312,-39.062,65.918,26532.054
1652668371.152,13.672,-805.664,-69.336,14.160,257.812,26532.058
1652668371.156,56.152,147.461,-64.941,7.324,92.773,26532.061
1652668371.160,-46.387,353.027,-73.242,-52.734,-62.500,26532.065
1652668371.164,-83.984,9.766,-57.129,-48.828,-138.184,26532.069
1652668371.166,7.324,-83.008,-28.809,13.672,-87.891,26532.084
1652668371.170,66.895,109.375,-41.992,22.949,-37.598,26532.088
1652668371.174,-2.930,233.398,-56.641,-32.715,-73.242,26532.092
1652668371.178,-83.984,-246.094,-66.406,-56.152,2.441,26532.096
1652668371.182,-41.992,-0.488,-73.242,-19.531,-20.996,26532.100
1652668371.186,54.688,204.102,-55.176,20.508,-23.926,26532.104
1652668371.190,0.000,-83.496,-49.805,-29.785,72.754,26532.108
1652668371.193,-107.422,-781.738,-61.035,-68.848,289.062,26532.112
1652668371.197,-94.238,-561.035,-80.078,-55.664,135.742,26532.116
1652668371.201,32.227,460.938,-61.523,7.812,-124.023,26532.120
1652668371.205,38.574,287.598,-47.363,15.625,-35.156,26532.124
1652668371.209,-81.055,124.023,-70.312,-61.523,-66.406,26532.127
1652668371.211,-90.820,404.297,-55.664,-60.059,-134.277,26532.129
1652668371.215,4.883,460.938,-41.992,-1.953,-93.262,26532.133
1652668371.219,52.246,245.605,-68.359,8.301,-12.695,26532.136
1652668371.223,-56.641,194.824,-79.102,-64.453,-62.012,26532.140
1652668371.227,-117.188,187.500,-65.918,-83.496,-193.359,26532.144
1652668371.231,-25.391,90.332,-58.594,-15.137,-138.672,26532.148
1652668371.235,60.059,-404.785,-62.012,28.809,193.848,26532.152
1652668371.238,-10.254,-505.859,-58.105,-23.926,230.469,26532.156
1652668371.242,-102.539,206.543,-56.152,-75.684,-137.207,26532.160
1652668371.246,-63.965,215.332,-56.641,-41.504,-207.031,26532.164
1652668371.250,52.246,-425.293,-45.898,28.320,97.656,26532.168
1652668371.254,36.133,-279.297,-59.082,5.371,126.953,26532.172
1652668371.257,-73.242,184.570,-64.453,-55.664,-78.125,26532.175
1652668371.261,-71.777,-111.328,-50.293,-41.504,-46.387,26532.179
1652668371.265,36.621,-330.566,-64.941,18.066,34.668,26532.183
1652668371.269,80.078,11.719,-64.941,30.273,-55.176,26532.187
1652668371.273,-38.574,397.461,-64.941,-40.527,-178.223,26532.191
1652668371.277,-107.422,-21.484,-70.312,-68.848,-22.949,26532.195
1652668371.281,-16.602,-569.336,-63.965,-17.578,138.672,26532.199
1652668371.284,51.270,-48.340,-57.617,2.441,36.621,26532.203
1652668371.288,-43.457,509.766,-42.969,-51.758,-113.770,26532.207
1652668371.292,-108.887,114.746,-36.621,-65.430,-95.703,26532.211
1652668371.296,-17.090,-89.844,-44.434,-15.625,-76.660,26532.215
1652668371.300,67.871,265.137,-73.730,14.160,-79.102,26532.218
1652668371.302,-0.977,287.598,-107.422,-29.297,-70.801,26532.220
1652668371.306,-83.496,-205.078,-83.984,-60.547,-21.484,26532.224
1652668371.310,-51.270,-89.844,-49.316,-41.504,-9.277,26532.228
1652668371.314,50.781,379.395,-49.316,-1.465,-62.012,26532.232
1652668371.318,26.367,455.078,-46.387,-20.996,-92.773,26532.236
1652668371.322,-94.727,-307.617,-50.293,-66.406,87.402,26532.240
1652668371.326,-93.262,-805.176,-57.617,-47.363,180.664,26532.244
1652668371.329,19.043,48.340,-47.363,12.695,-34.668,26532.248
1652668371.333,45.898,453.125,-42.969,19.531,-83.008,26532.252
1652668371.337,-68.359,-241.699,-65.430,-39.062,-11.230,26532.256
1652668371.341,-113.770,-278.809,-80.566,-48.828,-52.246,26532.259
1652668371.345,-19.043,363.281,-85.938,-12.695,-153.809,26532.263
1652668371.361,43.457,215.820,-71.777,6.348,4.395,26532.267
1652668371.365,-37.109,-287.109,-37.109,-34.668,100.098,26532.271
1652668371.369,-105.469,-66.406,-33.691,-62.500,-49.316,26532.274
1652668371.373,-39.062,281.250,-37.109,-20.508,-135.742,26532.278
1652668371.377,58.105,73.730,-36.621,26.367,-12.207,26532.282
1652668371.381,-2.930,-465.820,-43.457,-11.230,174.805,26532.286
1652668371.385,-114.746,-354.492,-58.594,-73.730,99.609,26532.290
1652668371.388,-75.684,348.145,-73.242,-48.828,-101.074,26532.294
1652668371.392,44.434,92.285,-69.336,26.855,-44.922,26532.298
1652668371.396,26.855,-253.418,-73.730,6.348,129.883,26532.302
1652668371.400,-94.727,270.020,-79.102,-69.336,-22.461,26532.306
1652668371.404,-102.539,428.711,-65.918,-50.293,-153.320,26532.310
1652668371.407,8.789,144.043,-41.504,14.648,-56.152,26532.313
1652668371.411,33.691,150.391,-30.762,0.488,-19.531,26532.317
1652668371.415,-77.637,357.910,-35.645,-63.965,-114.746,26532.321
1652668371.419,-113.770,300.293,-62.500,-62.500,-160.156,26532.325
1652668371.423,-33.203,62.988,-74.707,-20.508,-78.613,26532.329
1652668371.427,40.527,-92.285,-59.570,1.465,82.520,26532.332
1652668371.431,-32.715,-106.934,-63.965,-39.551,41.504,26532.336
1652668371.434,-105.469,-4.883,-61.035,-63.965,-85.938,26532.340
1652668371.438,-45.410,-483.398,-53.223,-16.602,97.168,26532.344
1652668371.442,45.898,-776.367,-61.523,25.391,276.855,26532.348
1652668371.446,-0.488,114.746,-68.359,-24.414,31.250,26532.352
1652668371.450,-120.605,284.668,-67.871,-81.543,-127.930,26532.356
1652668371.451,-103.516,-141.113,-62.012,-59.082,-103.516,26532.356
1652668371.455,21.484,2.441,-58.594,-1.465,-41.016,26532.360
1652668371.459,35.645,403.809,-62.988,-14.160,-74.219,26532.364
1652668371.463,-71.777,165.039,-41.504,-53.223,-110.840,26532.368
1652668371.467,-94.727,-209.961,-40.039,-41.992,-45.898,26532.372
1652668371.471,4.883,-104.004,-85.449,7.812,70.312,26532.376
1652668371.475,63.965,-0.977,-84.961,36.133,77.637,26532.380
1652668371.478,-44.434,-113.770,-72.266,-28.320,-51.758,26532.384
1652668371.482,-116.211,-801.270,-62.988,-58.105,114.746,26532.388
1652668371.486,-17.578,-686.035,-27.832,6.836,89.355,26532.392
1652668371.490,70.312,231.445,-28.809,37.109,-69.336,26532.396
1652668371.494,-26.855,47.852,-55.176,-31.250,51.758,26532.399
1652668371.496,-101.074,-169.922,-50.293,-58.594,16.113,26532.401
1652668371.500,-36.133,347.168,-41.504,-11.230,-138.184,26532.405
1652668371.504,46.875,454.102,-80.566,24.902,-68.848,26532.409
1652668371.508,-3.906,246.094,-107.910,-24.902,3.906,26532.413
1652668371.512,-113.770,208.496,-90.820,-79.102,-76.172,26532.417
1652668371.516,-79.102,114.258,-70.312,-30.762,-70.801,26532.421
1652668371.520,47.363,70.312,-54.199,47.852,15.137,26532.425
1652668371.523,45.410,-409.180,-54.199,28.320,200.684,26532.429
1652668371.527,-81.543,-593.262,-54.688,-53.223,182.129,26532.433
1652668371.531,-103.027,246.582,-39.551,-54.688,-122.559,26532.437
1652668371.535,9.277,358.887,-32.715,7.812,-85.449,26532.441
1652668371.539,65.918,198.730,-40.527,18.066,27.832,26532.444
1652668371.557,-53.223,95.703,-63.477,-62.500,-2.441,26532.463
1652668371.561,-133.789,-59.570,-94.727,-100.098,-59.082,26532.467
1652668371.565,-32.227,-18.066,-63.965,-28.320,-44.922,26532.471
1652668371.569,68.848,-454.102,-45.898,26.367,183.105,26532.475
1652668371.573,-9.766,-406.738,-76.172,-27.832,122.070,26532.479
1652668371.577,-100.098,31.738,-75.195,-71.289,-80.566,26532.483
1652668371.581,-55.176,-162.598,-70.312,-27.344,68.848,26532.487
1652668371.584,36.621,-580.566,-88.867,23.438,239.746,26532.490
1652668371.588,23.438,-124.023,-83.984,-12.207,26.855,26532.494
1652668371.592,-81.543,450.684,-47.852,-74.219,-180.664,26532.498
1652668371.596,-80.566,96.680,-31.250,-54.199,-120.117,26532.502
1652668371.600,35.156,111.328,-42.480,9.277,-80.566,26532.506
1652668371.586,39.551,490.234,-73.730,-9.766,-36.621,26532.505
1652668371.590,-79.590,450.195,-79.102,-75.195,-54.199,26532.508
1652668371.594,-105.957,103.516,-60.547,-61.523,-108.398,26532.512
1652668371.598,-8.301,14.648,-56.641,2.441,-15.625,26532.516
1652668371.602,59.082,190.918,-56.152,30.762,97.656,26532.520
1652668371.606,-37.109,70.801,-59.082,-33.691,60.059,26532.524
1652668371.610,-106.934,-227.539,-66.406,-61.035,63.477,26532.528
1652668371.613,-29.785,-9.766,-75.195,-7.324,8.301,26532.532
1652668371.617,48.340,354.492,-70.312,10.254,-54.199,26532.536
1652668371.621,-14.160,427.246,-61.523,-48.828,-83.984,26532.540
1652668371.625,-118.164,-386.230,-63.965,-84.961,58.105,26532.544
1652668371.629,-94.238,-798.340,-58.594,-48.340,175.781,26532.548
1652668371.646,26.855,-80.078,-56.152,1.465,-2.930,26532.564
1652668371.650,9.277,-13.672,-57.617,-30.762,-75.195,26532.568
1652668371.654,-111.816,-312.988,-55.176,-88.379,-25.391,26532.571
1652668371.658,-119.141,-18.066,-52.734,-66.406,-59.570,26532.575
1652668371.662,-12.207,452.148,-49.316,-14.648,-136.230,26532.579
1652668371.666,24.902,108.887,-40.039,-3.906,66.406,26532.583
1652668371.670,-96.680,-478.516,-41.992,-63.965,175.781,26532.587
1652668371.673,-146.973,-304.688,-47.363,-83.984,22.949,26532.591
1652668371.677,-60.059,302.246,-45.898,-32.227,-64.453,26532.595
1652668371.681,3.418,172.363,-54.199,-7.812,34.180,26532.599
1652668371.685,-79.102,-420.898,-50.781,-60.547,112.305,26532.603
1652668371.689,-149.902,44.922,-38.574,-83.984,-83.984,26532.607
1652668371.678,-97.168,407.227,-38.574,-41.016,-153.809,26532.596
1652668371.682,-9.277,156.250,-57.617,-7.812,-61.035,26532.600
1652668371.686,-47.363,210.449,-47.852,-28.320,-4.395,26532.604
1652668371.690,-151.855,358.398,-25.391,-75.684,-108.398,26532.608
1652668371.694,-144.531,224.609,-22.461,-73.242,-171.387,26532.612
1652668371.698,-35.156,-34.180,-17.090,-20.508,4.395,26532.616
1652668371.702,-33.691,-135.742,-18.066,-32.715,73.242,26532.620
1652668371.705,-152.344,120.605,-28.320,-94.238,-75.684,26532.623
1652668371.709,-154.785,319.824,-28.320,-77.148,-130.371,26532.627
1652668371.713,-53.711,-419.922,-18.066,-13.184,81.543,26532.631
1652668371.717,-29.297,-687.012,-24.902,-17.578,222.656,26532.635
1652668371.721,-148.926,51.270,-46.387,-99.609,-58.594,26532.639
1652668371.736,-198.730,42.969,-36.621,-111.328,-131.836,26532.641
1652668371.740,-109.375,-627.930,-23.926,-45.410,145.508,26532.645
1652668371.744,-23.438,-415.039,-17.578,-17.578,110.840,26532.649
1652668371.748,-60.059,372.559,-15.137,-50.781,-119.141,26532.653
1652668371.752,-150.879,140.625,-40.527,-83.008,-121.582,26532.657
1652668371.756,-122.070,-472.168,-19.043,-57.617,95.703,26532.661
1652668371.760,-25.879,-311.523,-2.930,-22.949,125.000,26532.665
1652668371.763,-56.152,254.395,-33.691,-54.688,-93.262,26532.669
1652668371.767,-168.457,-9.277,-35.156,-103.516,-124.023,26532.673
1652668371.771,-149.414,-581.543,-18.555,-61.523,1.953,26532.677
1652668371.775,-3.418,41.504,-17.090,14.648,-6.348,26532.681
1652668371.779,4.395,492.676,-22.949,-2.441,-59.570,26532.684
1652668371.781,-94.238,-25.391,-10.254,-40.039,-105.957,26532.701
1652668371.785,-97.656,-200.195,-7.324,-21.973,-110.840,26532.705
1652668371.789,3.906,211.426,-23.438,31.738,-115.723,26532.709
1652668371.793,72.754,381.348,-38.086,63.477,-125.000,26532.713
1652668371.797,-16.113,-155.273,-43.945,20.020,-43.945,26532.717
1652668371.801,-96.191,-488.281,-40.527,-13.672,65.430,26532.721
1652668371.805,-21.484,-210.449,-31.250,31.738,-29.785,26532.725
1652668371.808,94.727,134.277,-25.879,88.867,-169.922,26532.728
1652668371.812,26.855,-378.906,-33.203,47.852,-29.785,26532.732
1652668371.816,-71.777,-731.934,-45.410,2.441,16.602,26532.736
1652668371.820,-19.531,141.113,-67.871,33.691,-169.922,26532.740
1652668371.824,99.609,322.754,-70.801,93.750,-96.680,26532.744
1652668371.826,83.008,-91.797,-47.852,73.242,24.414,26532.732
1652668371.830,-42.480,3.906,-42.480,-1.465,-12.695,26532.735
1652668371.834,-43.457,357.910,-54.199,1.465,-141.602,26532.739
1652668371.838,72.266,175.293,-57.617,74.707,-61.523,26532.743
1652668371.842,101.562,-413.574,-60.547,78.613,181.152,26532.747
1652668371.846,0.488,-380.371,-59.082,18.066,74.707,26532.751
1652668371.850,-32.227,-49.316,-53.711,11.230,-86.914,26532.755
1652668371.853,48.828,-193.359,-59.570,56.152,18.555,26532.759
1652668371.857,109.375,-121.582,-51.270,79.590,48.340,26532.763
1652668371.861,17.578,257.324,-52.734,18.066,-97.656,26532.767
1652668371.865,-61.035,405.762,-78.125,-18.066,-202.637,26532.771
1652668371.869,12.695,-82.520,-51.270,46.387,-74.219,26532.774
1652668371.873,103.027,-500.977,-42.969,93.750,134.766,26532.778
1652668371.877,35.156,110.352,-75.684,29.785,-36.133,26532.782
1652668371.881,-58.105,277.344,-58.594,-11.230,-196.289,26532.786
1652668371.885,-18.555,2.441,-36.133,27.832,-142.090,26532.790
1652668371.889,69.824,128.418,-62.012,60.059,-14.648,26532.794
1652668371.893,62.500,65.430,-65.430,41.504,80.566,26532.798
1652668371.897,-40.039,-91.309,-42.969,-3.418,-13.184,26532.802
1652668371.900,-64.941,-536.133,-52.734,-5.859,136.230,26532.806
1652668371.904,46.875,-834.961,-64.941,55.176,327.637,26532.810
1652668371.908,81.055,97.656,-75.684,44.922,77.148,26532.814
1652668371.912,-33.691,300.293,-60.547,-18.066,-108.398,26532.817
1652668371.916,-71.289,9.277,-43.945,-12.695,-114.746,26532.821
1652668371.916,18.555,26.367,-64.453,37.109,18.555,26532.822
1652668371.920,88.379,151.367,-75.684,56.152,39.062,26532.825
1652668371.924,-1.465,165.527,-54.688,-0.488,-62.988,26532.829
1652668371.928,-85.449,-129.395,-49.316,-35.645,-72.754,26532.833
1652668371.932,-21.973,31.250,-57.617,13.672,-129.395,26532.837
1652668371.936,68.848,76.172,-68.848,59.082,-109.375,26532.841
1652668371.940,15.625,-90.332,-60.547,26.855,47.363,26532.845
1652668371.943,-89.355,-813.477,-41.504,-10.742,253.418,26532.849
1652668371.947,-59.570,-666.992,-52.246,-3.418,183.105,26532.853
1652668371.951,45.410,287.598,-64.941,30.273,-26.367,26532.857
1652668371.955,41.992,-77.637,-56.641,29.785,63.477,26532.861
1652668371.959,-56.641,-249.512,-63.477,-16.602,40.527,26532.864
1652668371.961,-84.961,312.012,-85.449,-28.320,-125.000,26532.880
1652668371.965,5.859,442.871,-79.590,16.113,-79.102,26532.883
1652668371.969,49.805,160.156,-74.707,23.438,-15.625,26532.887
1652668371.973,-51.270,140.625,-78.613,-37.109,-67.383,26532.891
1652668371.977,-97.656,280.762,-62.988,-55.664,-129.395,26532.895
1652668371.981,-7.324,145.020,-55.664,9.277,-113.770,26532.899
1652668371.985,64.941,-497.559,-58.105,43.457,154.297,26532.903
1652668371.988,-6.348,-664.551,-50.781,-16.113,201.660,26532.907
1652668371.992,-93.750,186.035,-57.617,-61.523,-109.863,26532.911
1652668371.996,-46.875,260.254,-64.453,-20.996,-133.301,26532.915
1652668372.000,60.059,112.793,-52.246,26.367,-20.508,26532.919
1652668372.004,28.809,270.020,-62.500,-7.324,-18.066,26532.923
1652668372.007,-81.055,82.031,-71.289,-47.852,-39.062,26532.924
1652668372.011,-67.871,-86.914,-67.383,-19.043,-5.371,26532.928
1652668372.015,39.062,-619.141,-74.219,37.598,219.727,26532.932
